full_text,Anger,Anticipation,Disgust,fear,joy,optimism,pessimism,sad,surprise,trust,neutral,ProG,AntiG,opinion
"#ElectionAlert -- @RahulGandhi being a humble person that he is, accepted his fault and hence expressed his regret to attributing the ‘chowkidar chor hai’ jibe to the Supreme Court: @DrAMSinghvi | #ElectionsWithNews18 https://t.co/dO5LpIYhlb",0,1,0,0,0,1,0,0,1,0,0,0,0,1
"WATCH | ""No bed tea..."": Moon Moon Sen on why she was unaware of Asansol violence https://t.co/5iUQ3UYUt5

#Phase4 #LokSabhaElections2019 #ElectionsWithNDTV https://t.co/Yz5ZtHw6wt",0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bihar CM #NitishKumar’s somewhat loud silence to the calls for ‘Bharat Mata Ki Jai’ and #VandeMatram slogans at #PMModi’s election rally in #Darbhanga gives enough indication that he was weighing other post-poll options. #LokSabhaElections2019 https://t.co/NL3V0UMltw,0,1,0,1,0,0,0,0,0,0,0,0,0,1
This thread on voter suppression of women by their families is vital reading. Even more rampant in rural India where I've met women who are made to believe their husbands are bound to find out who they vote for and will be punished if they don't toe the line. #Elections2019 https://t.co/qkQylEm1x5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"#Congress president #RahulGandhi on Wednesday termed the #NYAY scheme as an answer to the wrong policies of the #BJP government which have ""annihilated"" the country's economy. #LokSabhaElection2019 https://t.co/YoGvYErFyV",1,0,0,0,0,0,1,0,0,0,0,0,1,1
"While people of the country were mourning our martyrs, PM #Modi was secretly sending greetings to @ImranKhanPTI on Pakistan's National Day, while Imran Khan was pledging his support for a #BJP win in #LokSabhaElections2019 ! #deshdrohi bjp https://t.co/5JZnMWkTvW",0,1,0,0,0,1,0,0,0,0,0,1,0,1
".#LokSabhaElections2019: Attendees bear two-hour delay &amp; drizzling for @INCDelhi’s ‘Vikas ki Devi’ @SheilaDikshit; @Dr_Uditraj makes @INCIndia debut, says he postponed meeting Priyanka Gandhi to canvass for Ms. Dikshit in North East #Delhi; my report https://t.co/DE9sQ5Sazy",1,0,0,0,0,0,0,1,0,0,0,0,0,1
We are concerned with the reports of violence and internet blackout that accompanied #Benin’s elections on Sunday.  The exclusion of the opposition led to elections that were neither inclusive nor fully competitive and does not reflect the Benin that we know. https://t.co/m4SOAgI6Mp,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"AAP Chief @ArvindKejriwal in Wazirpur JJ Colony
* if you give us 7 MPs, I will get all your work done 

#Battleof2019 #BattleforDelhi #ElectionsWithCNNNews18 https://t.co/WwaFBEyE84",0,1,0,0,0,1,0,0,0,0,0,0,0,1
"There's a childcare election debate hosted by the charity @EarlyChildAust @spage_ECA tomorrow night. Labor is sending its early childhood spokesperson @AmandaRishworth but the Coalition minister declined. Instead, the Government is sending Vic Senator @SenPaterson #auspol https://t.co/LDM4B8OD85",0,0,0,0,0,0,0,0,0,0,1,0,0,0
#YogiToNews18 | Never before has so much been achieved as in five years of @BJP4India's government under PM @narendramodi's leadership. No other party has the capability to achieve as much: @myogiadityanath tells @bhupendrachaube on #Rajneeti | #ElectionsWithNews18 https://t.co/bFT5LG43YZ,0,1,0,0,1,1,0,0,1,0,0,1,0,1
Make #Palestine an #EU  &amp; #Local Election Issue! Quick printable and email questions for Irish #EUelections2019 and #LocalElections2019 candidates here https://t.co/OZzpB7AOW8 #Elections2019 #EUelections #LocalElections #Ireland,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"In which, @pratimbose - an old and seasoned #Bengal hand - makes some bold predictions for #WestBengal Haven't read anything as definitive on Bengal polls yet . Watch this space. https://t.co/SIzoXPKOz2 @swapan55 @indiaonthe_move @KanchanGupta @tca_tca #LokSabhaElections2019",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Breaking!

Election Commission gives @PMOIndia a clean chit over alleged model of code of conduct violation in Ausa, Latur on 9 April.

PM had appealed to first-time voters to dedicate their first votes to the martyrs of Pulwama 

#LokSabhaElections2019",0,1,0,0,0,0,1,1,0,1,0,0,0,0
"JP Agarwal, the #Congress candidate from #ChandniChowk Lok Sabha constituency, on Sunday, promised to address the sealing and the goods and services tax (GST) issues troubling traders. #LokSabhaElection2019 https://t.co/AKtjHNKsIa",0,1,0,0,0,1,0,0,0,1,0,0,0,1
"The way people came out in support of Bibi Jagir Kaur Ji during the election campaign at Circle Mehta chowk, it was a moment worth witnessing. The love and support extended by the people establish Bibi Jagir Kaur’s win in the upcoming elections. #LokSabhaElections2019 https://t.co/6pX0qqBWmN",0,1,0,0,1,1,0,0,0,0,0,0,0,0
"Union Minister @smritiirani  launched an attack on @priyankagandhi after a video showing the @INCIndia General Secretary with a group of children shouting slogans went viral on #SocialMedia.

#ElectionsOutlook #LokSabhaElections2019 #Elections2019 

https://t.co/sNalnxYwgN",1,1,0,0,0,0,1,1,0,0,0,0,0,1
"Strange kind of day: being showered with petals by BJP workers while covering @GautamGambhir campaign .. one of them tells me: we love you, अगली बार आप भी चुनाव भाजपा से लड़िए! Was truly stumped for once! 😄 #ElectionsOnMyPlate https://t.co/FdxafaNt2W",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#ElectionDay is here! It’s time to vote—get to the polls and make sure every single person you talk to today is doing the same.

Find your polling place right now at https://t.co/cBTTn9yuTH. Because #WhenWeAllVote, we all do better.",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"You bring laurels to the country,
Your medals are our badge of honour,
But have you #PledgedToVote?
Calling out to all sports personalities to #GoVote becoz #EveryVoteCounts!
@BCCI https://t.co/FuF5E39bu9",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"There are two laws in India, I just discovered. 

One for #Modi. 

The other for the rest of us Indians. 

#ElectionCommission must be taken to the Supreme Court for its brazen partisan ruling.",1,1,0,0,0,0,1,1,0,0,0,0,0,0
"Everyone has been asking who will be the first one to call UN / China Sanghi. We have a candidate.
#LokSabhaElections2019 https://t.co/pZFKQtTo1E",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Lesson 1: Politicians who aspire to power should place national interest above personal interest.
Lesson 2: Public life calls for rectitude in speech. Street despises arrogant Palace.
Lesson 3: It's not wise to outsource your handle to golden pumpkins.
#LokSabhaElections2019 https://t.co/zCekfRRicz",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"The #GameofThronesseason8episode3  teaches us all a very important life lesson :

Anyone can be defeated! 

Anyone even if they lead a bunch of dead and blind followers 

#LokSabhaElections2019",0,1,0,1,0,0,0,1,0,0,0,0,0,0
The rejection of  #TejBahadurYadav’s nomination in #Varanasi will further dent BJP’s prospect in #UttarPradesh particularly among younger Yadav voters. #LokSabhaElections2019 https://t.co/H5puX7DwC5,0,1,0,0,0,0,0,1,0,0,0,0,1,1
"लीडर इलाके से और इलाका लीडर से तगड़े होते हैं I
निर्मल सिंह जी कुरुक्षेत्र की ताकत बनेंगे!

Inspite of being late by nearly 4.5 hrs, public sitting tight to hear @INCIndia &amp; their leader @rssurjewala appeal for #Kurukshetra #LokSabhaElections2019 candidate @NirmalSinghINC https://t.co/P1HDX1kfwK",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#YogiToNews18 | Out of the 26 seats in UP, I can guarantee that we are undisputedly winning 21 seats: @myogiadityanath tells @bhupendrachaube on #Rajneeti

#ElectionsWithNews18 https://t.co/TK7gGX0oB3",0,1,0,0,0,0,0,0,0,1,0,1,0,1
"I will interact with housemaids today in #Goregaon W to understand their problems &amp; expectations from the Government. It is important to know what different sectors of people want and work towards that for a prosperous country. 
 #SanjayNirupamForNorthWest #LokSabhaElection2019 https://t.co/jFrRNZU4I2",0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Election Commission of India gives notice to Punjab Minister Navjot Singh Sidhu for allegedly making personal remarks against Prime Minister Narendra Modi at a rally in Ahmedabad on April 17. ECI has asked him to reply by 6 pm tomorrow.
#LokSabhaElection2019",1,1,0,0,0,0,0,0,0,0,0,1,0,1
We’re all set for #Elections2019 at 2335 on @BBCOne Thursday night — on air til 0600 — it’ll be interesting in this climate... @BBCNews @reetacbbc @bbclaurak @BBCVickiYoung https://t.co/93kHhO4jvz,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"Huge. Massive. Bingo
Masood Azhar designated as Global terrorist. Big win for  all of us. Big win for India under @PMOIndia @narendramodi #LokSabhaElections2019 #MasoodAzhar",0,1,0,0,1,1,0,0,0,1,0,1,0,1
"LIVE | Samajwadi Party leader Jaya Bachchan said that those responsible for safeguarding the country is the one who is creating disorder, in a veiled attack at PM Modi.

Follow for #LokSabhaElections2019 updates: https://t.co/jtHDAJyWfP https://t.co/N0mlKe3ecX",0,1,1,0,0,0,0,1,0,0,0,1,0,1
"A video has surfaced online, showing Priyanka Gandhi Vadra discouraging a group of children from abusing PM Modi and saying, ""Be good children."" The children were chanting 'Chowkidar chor hai' and then started abusing PM Modi.
#LokSabhaElections2019 #ElectionBreaking #TV9News https://t.co/2MRBfesHJc",1,1,1,0,0,0,1,1,1,0,0,0,0,0
"The #EarlyVoting period for the #CFISDBond Election has passed, and #ElectionDay is coming up on Saturday, May 4. Watch this brief video from our superintendent, @SuptMarkHenry, as you prepare to cast your vote! #CFISDvotes https://t.co/5bLTcgwHB5",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Pawan Kumar says he accidentally ended up voting for the governing Bharatiya Janata Party (BJP) in a video that has gone viral. #IndiaElections2019
https://t.co/Rgkb0Ufg5L",0,1,1,0,0,0,1,0,0,0,0,0,1,1
"Himachal Pradesh: Locals in Pangi area of Chamba district, falling under Mandi Parliamentary Constituency, held a protest on May 1 demanding a tunnel (no road connectivity in Pangi during winters due to snow) &amp; said would boycott the #LokSabhaElections2019 if demands are not met https://t.co/8hu4cwrkfB",1,0,0,1,0,0,1,1,0,0,0,0,0,0
#ElectionsWithNews18 | I dropped my surname as there is a lot of discussion on religion and caste in our country. I believe politics and winning elections should be based on the work you do: @AtishiAAP tells @maryashakil on #ElectionEpicentre https://t.co/KPKakTeC45,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"People of Delhi gave 67/70 seats to Aam Aadmi Party. But in return, Aam Aadmi Party betrayed Delhi on its 67/70 promises made in their Manifesto; shows a study report by @pprcindia. 
Here is the first one...
 
#AAPbetrayedDelhi 
#LokSabhaElections2019 https://t.co/FYXz7cZhQq",1,1,1,0,0,0,1,0,0,0,0,0,0,1
"#ElectionsWithNews18 #ElectionWatch 
Pramod Thakur, an old voter from Chandni Chowk says ' jo kaam inhone (aap) ne kia, woh kisi ne nahi kia '

Q Kisne nahi kia ? 

' Na Cong ne , na BJP ne ' 

#BattleOf2019 https://t.co/3gyFDP6PlZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PM Narendra Modi in Itarsi, Madhya Pradesh: One of the first things Srilankan government did after the blasts was to ban Zakir Naik's TV channel. This is the same Zakir Naik in whose 'durbar' Diggi Raja was once seen. Doob maro Congress walon!. #LokSabhaElections2019 https://t.co/jCSAm4hVpR",1,1,1,0,0,0,1,0,0,0,0,1,0,1
#BullShitTakeofTheDay and #DoltOfTheDay awards go to Kangana Ranaut. Close contest between her and Pragya Thakur but Ranaut had a slight edge in general stupidity category. Congrats to all winners. https://t.co/DX5kCVRvZa,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"""The ruling party has showered money on Facebook and Google ads, spending six times more than Congress since February, according to data from the two firms.""
#LokSabhaElections2019 https://t.co/xQDiYalfN7",0,1,0,1,0,0,0,1,0,0,0,0,1,1
#ElectionDay is in 3️⃣ days. Find out where the candidates stand on the issues and then go cast your vote on Saturday. Check out https://t.co/Sx1uvSD7zR to learn about my positions on the key issues facing Dallas. I hope to have your vote for Mayor! #JohnsonForDallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"""I have almost lost my business due to GST""
So vote for Simple Tax.

@ManipurPMC @MahilaCongress
@TripuraPMC @ArunachalPMC
#VoteForIndia 
#VoteNahiMaafiMaango https://t.co/hE8mSqqocC",0,0,0,0,0,0,1,1,0,0,0,0,0,0
"#WATCH Actor Kangana Ranaut after voting for #LokSabhaElections2019 in Mumbai yesterday, ""I feel India is gaining independence in real sense today. Because before this, we were servants of Mughal, British &amp; Italian Governments. Please exercise your 'swaraj (independence)' &amp; vote"" https://t.co/fji9GiVtiD",0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Thank God liberals and anti Modi media didnt ask @UN why declare #AzharMasood global terrorist in middle of #LokSabhaElections2019 PrimeTime debate kya UN aur China bhi "" SANGHI "" hai ? 

@narendramodi @SushmaSwaraj @AkbaruddinIndia 

#AayegaToModiHi #ModiHaiTohMumkinHai https://t.co/9C7j790fuz",1,0,0,0,0,0,0,0,0,0,0,0,0,0
We did surprise  checks at mohalla clinics in east Delhi.. so so impressed with the hygiene and the friendly lady doctors we met.. so good to see amidst the despair of crumbling civic infra.. #ElectionsOnMyPlate https://t.co/Jgu6TjJjmK,0,1,0,0,1,1,0,0,0,0,0,0,0,0
100 Central forces companies from #Jammu will move to #Bengal. From phase 5 all polling booths in Bengal will have central forces. #LokSabhaElections2019 #Bengal,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"#Decision2019 | Earlier, the CAT put on hold an EC order to suspend Mohsin for trying to search the helicopter and cavalcade of the Prime Minister, an SPG protectee. #LokSabhaElections2019

https://t.co/7yAxiKnX5M",0,0,0,0,0,0,0,0,0,0,1,0,0,0
Waiting for #Mahathugbandhan  to file a complaint at the #ElectionCommission against the @UN for breaking the model code of conduct by designating #MasoodAzhar a global terrorist before the elections are over. @narendramodi,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"I Would like to thank all my sisters &amp; brothers of @BJYM4Odisha for their relentless work in #Election2019.
Together we can &amp; we will make a difference. 
Bharat Mata Ki Jay. 

@BJYM @poonam_mahajan
@BJYM4BBSR @Amitava_BJP https://t.co/19AHzuzWeo",0,1,0,0,1,1,0,0,0,0,0,0,0,0
"Modi-Akshay interview took the internet by the storm. But do you know what @ArvindKejriwal has to say about it? 
#Elections2019 #ModiInterview #ArvindKejriwal #ElectionsOnMyPlate @sardesairajdeep https://t.co/i9bCW8pGVz",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"#LokSabhaElections2019 : Loan waivers will make farmers lethargic, BJP's no loan waiver policy won't have negative impact on voters: Manohar Lal Khattar

https://t.co/Azjj3XCbtg",0,1,0,0,0,1,0,0,0,1,0,1,0,1
"#WATCH Prime Minister Narendra Modi chants ""Jai Shri Ram"" and ""Bharat Mata ki jai"" after ending his speech at a rally in Ambedkar Nagar #LokSabhaElections2019 https://t.co/gWozmTv9HW",0,1,0,0,1,1,0,0,0,0,0,1,0,1
"According to survey reports, #congress can win 230 seats and #BJP can win 145 seats, while others can win 168 seats in #LokSabhaElections2019, Means @RahulGandhi can become next PM of India.",0,1,0,0,0,0,0,0,0,0,1,0,1,1
"Which neta is getting the maximum retweets this election cycle. @indiatoday Data Intelligence Unit went through 2,68,000 tweets of 224 verified MP profiles to tell you who’s generating maximum traction.  
Data for all MPs here: https://t.co/KGNs9c5teQ
#IndiaElects https://t.co/WvX43UskE2",0,1,0,0,0,0,0,0,0,0,0,0,0,0
Who’s winning the Indian Political League on @twitter ? @indiatoday Data Intelligence Unit analyses 4 different parameters of audience engagement to tell you @twitter ka king kaun? #IndiaElects https://t.co/Z7ZCcTu9es https://t.co/kgVLLNqh9G,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"I have seen Jyoti Babu in his heyday. But nothing I have seen compares to this. PM @narendramodi's popularity has to be at a historic high if this is how Ranaghat, once a Red Citadel, in #WestBengal responds to him. #LoksabhaElections2019 https://t.co/zptzxi1zJl",0,1,0,0,0,0,0,0,1,0,0,1,0,1
"Moving from Lucknow to Patna. Complete another phase of trip in #UttarPradesh for #LokSabhaElections2019 . Focused on Amethi, Sultanpur, Ambedkar Nagar areas. Will be in #Bihar for next 3 days. #MyTravel #111days #JanKiBaatExitPoll2019 #PradeepAnalysis https://t.co/O5zZGBsP7H",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Your vote is your voice and remember your voice is powerful.

I urge all, to come out and exercise your right to choose the future of India.
Vote out hate, vote for NYAY.
#MyVoteForCongress #Phase5 https://t.co/CCmGNcnrtr",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Election campaign by @adhirrcinc &amp; @IYCWestBengal President Shadab Khan in favor of @INCIndia candidate Nepal Mahato in Purulia Loksabha for upcoming #LokSabhaElections2019
#BengalWithCongress https://t.co/1FdT3YDiBi",0,0,0,0,0,0,0,0,0,0,1,0,1,1
"Here is the interim voter turnout today in #Phase5 of #LokSabhaElections2019. (Updated till 6 PM)
Download Voter Turnout App and see real-time Turnout Report: https://t.co/wVA1uVlL7B 
#GotInked #IndiaElections2019 https://t.co/p9HHRJwDV7",0,0,0,0,0,0,0,0,0,0,1,0,0,0
